putnam_card_id,set_name,card_name,printed_number,product_id,product_name,status
pkm-aquapolis-8-147-d0656c0e8d,Aquapolis,Electrode,8/147,85148,Electrode,LINKED
pkm-aquapolis-9-147-4bbbd5c1ba,Aquapolis,Elekid,9/147,85167,Elekid,LINKED
pkm-aquapolis-10-147-c969b4a95c,Aquapolis,Entei,10/147,85268,Entei,LINKED
pkm-aquapolis-11-147-0321acb0d7,Aquapolis,Espeon,11/147,85318,Espeon,LINKED
pkm-aquapolis-12-147-a52b4a2c10,Aquapolis,Exeggutor,12/147,85354,Exeggutor (12),LINKED
pkm-aquapolis-13-147-f909a31b47,Aquapolis,Exeggutor,13/147,85356,Exeggutor (13),LINKED
pkm-aquapolis-14-147-6b902272dd,Aquapolis,Houndoom,14/147,86202,Houndoom (14),LINKED
pkm-aquapolis-15-147-0491645eb7,Aquapolis,Houndoom,15/147,86203,Houndoom (15),LINKED
pkm-aquapolis-16-147-6ad4077f32,Aquapolis,Hypno,16/147,86249,Hypno,LINKED
pkm-aquapolis-17-147-d682192982,Aquapolis,Jumpluff,17/147,86364,Jumpluff,LINKED
pkm-aquapolis-18-147-7c698c9a0a,Aquapolis,Jynx,18/147,86370,Jynx,LINKED
pkm-aquapolis-19-147-1f10c1a535,Aquapolis,Kingdra,19/147,86443,Kingdra (19),LINKED
pkm-aquapolis-20-147-4b0074bc6f,Aquapolis,Lanturn,20/147,86600,Lanturn (20),LINKED
pkm-aquapolis-21-147-264de09194,Aquapolis,Lanturn,21/147,86601,Lanturn (21),LINKED
pkm-aquapolis-22-147-a03595456e,Aquapolis,Magneton,22/147,87097,Magneton,LINKED
pkm-aquapolis-23-147-044c57e792,Aquapolis,Muk,23/147,87620,Muk,LINKED
pkm-aquapolis-24-147-4fb3ae686e,Aquapolis,Nidoking,24/147,87693,Nidoking (24),LINKED
pkm-aquapolis-25-147-3f34dbf525,Aquapolis,Ninetales,25/147,87768,Ninetales,LINKED
pkm-aquapolis-26-147-95f9fa5bce,Aquapolis,Octillery,26/147,87829,Octillery,LINKED
pkm-aquapolis-27-147-4055b307d4,Aquapolis,Parasect,27/147,87954,Parasect,LINKED
pkm-aquapolis-28-147-7b8419ffce,Aquapolis,Porygon2,28/147,88323,Porygon2,LINKED
pkm-aquapolis-29-147-bceabf7fc4,Aquapolis,Primeape,29/147,88359,Primeape,LINKED
pkm-aquapolis-30-147-fa3e9e682c,Aquapolis,Quagsire,30/147,88467,Quagsire,LINKED
pkm-aquapolis-31-147-8c0746b1f9,Aquapolis,Rapidash,31/147,88577,Rapidash,LINKED
pkm-aquapolis-32-147-b294a7425f,Aquapolis,Scizor,32/147,88959,Scizor,LINKED
pkm-aquapolis-33-147-eaf0bd5d70,Aquapolis,Slowbro,33/147,89302,Slowbro,LINKED
pkm-aquapolis-34-147-b4ac786fe9,Aquapolis,Slowking,34/147,89313,Slowking,LINKED
pkm-aquapolis-35-147-a0fd96de00,Aquapolis,Steelix,35/147,89560,Steelix,LINKED
pkm-aquapolis-36-147-4ad95c7bf2,Aquapolis,Sudowoodo,36/147,89591,Sudowoodo,LINKED
pkm-aquapolis-37-147-84d984b4b5,Aquapolis,Suicune,37/147,89600,Suicune,LINKED
pkm-aquapolis-38-147-14116ce662,Aquapolis,Tentacruel,38/147,89872,Tentacruel,LINKED
pkm-aquapolis-39-147-8037a2b3c2,Aquapolis,Togetic,39/147,89941,Togetic,LINKED
pkm-aquapolis-40-147-359d397219,Aquapolis,Tyranitar,40/147,90117,Tyranitar,LINKED
pkm-aquapolis-41-147-efeb5841f0,Aquapolis,Umbreon,41/147,90143,Umbreon,LINKED
pkm-aquapolis-42-147-0fdadaf666,Aquapolis,Victreebel,42/147,90361,Victreebel,LINKED
pkm-aquapolis-43-147-85361c6e58,Aquapolis,Vileplume,43/147,90378,Vileplume,LINKED
pkm-aquapolis-44-147-7d48d9d735,Aquapolis,Zapdos,44/147,90716,Zapdos,LINKED
pkm-aquapolis-45-147-387de34889,Aquapolis,Bellsprout,45/147,83804,Bellsprout (45),LINKED
pkm-aquapolis-46-147-d30d9ac51e,Aquapolis,Dodrio,46/147,84848,Dodrio,LINKED
pkm-aquapolis-47-147-0143d47abe,Aquapolis,Flaaffy,47/147,85477,Flaaffy,LINKED
pkm-aquapolis-48-147-4ca2e1150f,Aquapolis,Furret,48/147,85590,Furret,LINKED
pkm-aquapolis-49-147-6801aa3176,Aquapolis,Gloom,49/147,85780,Gloom,LINKED
pkm-aquapolis-51-147-4edb1b5816,Aquapolis,Growlithe,51/147,85949,Growlithe (51),LINKED
pkm-aquapolis-52-147-22d1a7cd04,Aquapolis,Magnemite,52/147,87066,Magnemite (52),LINKED
pkm-aquapolis-53-147-09709665fb,Aquapolis,Marill,53/147,87212,Marill,LINKED
pkm-aquapolis-54-147-006baa56d0,Aquapolis,Marowak,54/147,87225,Marowak,LINKED
pkm-aquapolis-55-147-e669f035ea,Aquapolis,Nidorino,55/147,87742,Nidorino,LINKED
pkm-aquapolis-56-147-8c918b70a1,Aquapolis,Pupitar,56/147,88446,Pupitar,LINKED
pkm-aquapolis-57-147-39eff94496,Aquapolis,Scyther,57/147,88996,Scyther (57),LINKED
pkm-aquapolis-58-147-a4ccfbb3a3,Aquapolis,Seadra,58/147,89010,Seadra,LINKED
pkm-aquapolis-59-147-0c0f5a6614,Aquapolis,Seaking,59/147,89024,Seaking,LINKED
pkm-aquapolis-60-147-d60361f896,Aquapolis,Skiploom,60/147,89254,Skiploom,LINKED
pkm-aquapolis-61-147-18ff82017d,Aquapolis,Smoochum,61/147,89360,Smoochum,LINKED
pkm-aquapolis-62-147-ab243f39b3,Aquapolis,Spinarak,62/147,89451,Spinarak (62),LINKED
pkm-aquapolis-63-147-6ef372b783,Aquapolis,Tyrogue,63/147,90127,Tyrogue,LINKED
pkm-aquapolis-64-147-480f054c94,Aquapolis,Voltorb,64/147,90407,Voltorb (64),LINKED
pkm-aquapolis-65-147-a6addbe317,Aquapolis,Weepinbell,65/147,90551,Weepinbell,LINKED
pkm-aquapolis-66-147-3255169e8a,Aquapolis,Wooper,66/147,90630,Wooper (66),LINKED
pkm-aquapolis-67-147-b6e86e8326,Aquapolis,Aipom,67/147,83487,Aipom,LINKED
pkm-aquapolis-68-147-dcbbd9354f,Aquapolis,Bellsprout,68/147,83806,Bellsprout (68),LINKED
pkm-aquapolis-69-147-3cc0b84160,Aquapolis,Chansey,69/147,84171,Chansey,LINKED
pkm-aquapolis-70-147-391cfe07c2,Aquapolis,Chinchou,70/147,84301,Chinchou (70),LINKED
pkm-aquapolis-71-147-8f209c922e,Aquapolis,Chinchou,71/147,84302,Chinchou (71),LINKED
pkm-aquapolis-72-147-b262dc41d2,Aquapolis,Cubone,72/147,84528,Cubone,LINKED
pkm-aquapolis-73-147-c12df5c2cb,Aquapolis,Doduo,73/147,84859,Doduo,LINKED
pkm-aquapolis-75-147-5dfaf1182d,Aquapolis,Eevee,75/147,85080,Eevee,LINKED
pkm-aquapolis-76-147-9b429f79b7,Aquapolis,Exeggcute,76/147,85344,Exeggcute (76),LINKED
pkm-aquapolis-77-147-c092f0e3ba,Aquapolis,Exeggcute,77/147,85345,Exeggcute (77),LINKED
pkm-aquapolis-78-147-1c1de61974,Aquapolis,Goldeen,78/147,85804,Goldeen,LINKED
pkm-aquapolis-79-147-281bcdaab5,Aquapolis,Grimer,79/147,85907,Grimer,LINKED
pkm-aquapolis-80-147-de04137ab9,Aquapolis,Growlithe,80/147,85953,Growlithe (80),LINKED
pkm-aquapolis-81-147-bde4c957a2,Aquapolis,Hitmonchan,81/147,86091,Hitmonchan,LINKED
pkm-aquapolis-82-147-dca811848f,Aquapolis,Hitmontop,82/147,86113,Hitmontop,LINKED
pkm-aquapolis-83-147-f9f764e4b1,Aquapolis,Hoppip,83/147,86178,Hoppip,LINKED
pkm-aquapolis-84-147-9e14ce6ee9,Aquapolis,Horsea,84/147,86186,Horsea (84),LINKED
pkm-aquapolis-85-147-2650c71a01,Aquapolis,Horsea,85/147,86187,Horsea (85),LINKED
pkm-aquapolis-86-147-4e61c004ef,Aquapolis,Houndour,86/147,86221,Houndour (86),LINKED
pkm-aquapolis-87-147-70c73ad4e2,Aquapolis,Houndour,87/147,86222,Houndour (87),LINKED
pkm-aquapolis-88-147-c45b788a74,Aquapolis,Kangaskhan,88/147,86420,Kangaskhan,LINKED
pkm-aquapolis-89-147-68c8215ce0,Aquapolis,Larvitar,89/147,86634,Larvitar,LINKED
pkm-aquapolis-90-147-88cded6bd3,Aquapolis,Lickitung,90/147,86718,Lickitung,LINKED
pkm-aquapolis-91-147-fa12b10dfb,Aquapolis,Magnemite,91/147,87071,Magnemite (91),LINKED
pkm-aquapolis-92-147-af5666a7a8,Aquapolis,Mankey,92/147,87172,Mankey,LINKED
pkm-aquapolis-93-147-8d2e82894f,Aquapolis,Mareep,93/147,87195,Mareep,LINKED
pkm-aquapolis-94-147-1eff75d8d9,Aquapolis,Miltank,94/147,87462,Miltank,LINKED
pkm-aquapolis-96-147-81e7e34279,Aquapolis,Nidoran ♂,96/147,87725,Nidoran M,SKIP_NAME_MISMATCH
pkm-aquapolis-97-147-130100658b,Aquapolis,Oddish,97/147,87839,Oddish,LINKED
pkm-aquapolis-98-147-af6760d13b,Aquapolis,Onix,98/147,87878,Onix,LINKED
pkm-aquapolis-99-147-e7ab60db44,Aquapolis,Paras,99/147,87949,Paras,LINKED
pkm-aquapolis-100-147-5e1c1c75ca,Aquapolis,Phanpy,100/147,87998,Phanpy,LINKED
pkm-aquapolis-101-147-7006f358d5,Aquapolis,Pinsir,101/147,88134,Pinsir,LINKED
pkm-aquapolis-102-147-2c490ee332,Aquapolis,Ponyta,102/147,88283,Ponyta,LINKED
pkm-aquapolis-104-147-8bcecd2346,Aquapolis,Psyduck,104/147,88435,Psyduck,LINKED
pkm-aquapolis-105-147-15b61e42b7,Aquapolis,Remoraid,105/147,88694,Remoraid,LINKED
pkm-aquapolis-106-147-13a0495fcf,Aquapolis,Scyther,106/147,88997,Scyther (106),LINKED
pkm-aquapolis-107-147-7caa7bc615,Aquapolis,Sentret,107/147,89063,Sentret,LINKED
pkm-aquapolis-108-147-1568533342,Aquapolis,Slowpoke,108/147,89325,Slowpoke,LINKED
pkm-aquapolis-109-147-a0c18b2676,Aquapolis,Smeargle,109/147,89352,Smeargle,LINKED
pkm-aquapolis-110-147-ee689ec37c,Aquapolis,Sneasel,110/147,89368,Sneasel,LINKED
pkm-aquapolis-111-147-84846a1c17,Aquapolis,Spinarak,111/147,89454,Spinarak (111),LINKED
pkm-aquapolis-112-147-b39c6941e1,Aquapolis,Tangela,112/147,89741,Tangela,LINKED
pkm-aquapolis-113-147-5db9d33ad4,Aquapolis,Tentacool,113/147,89865,Tentacool,LINKED
pkm-aquapolis-114-147-2900036d66,Aquapolis,Togepi,114/147,89931,Togepi,LINKED
pkm-aquapolis-115-147-2755fc409b,Aquapolis,Voltorb,115/147,90412,Voltorb (115),LINKED
pkm-aquapolis-116-147-85d4a2671a,Aquapolis,Vulpix,116/147,90435,Vulpix,LINKED
pkm-aquapolis-117-147-62331ff778,Aquapolis,Wooper,117/147,90633,Wooper (117),LINKED
pkm-aquapolis-118-147-2a542ae1fd,Aquapolis,Apricorn Forest,118/147,83563,Apricorn Forest,LINKED
pkm-aquapolis-119-147-183af73db6,Aquapolis,Darkness Cube 01,119/147,84675,Darkness Cube 01,LINKED
pkm-aquapolis-120-147-8a94563f3e,Aquapolis,Energy Switch,120/147,85253,Energy Switch,LINKED
pkm-aquapolis-122-147-154c69fae5,Aquapolis,Fire Cube 01,122/147,85451,Fire Cube 01,LINKED
pkm-aquapolis-123-147-d28a51dcf0,Aquapolis,Forest Guardian,123/147,85541,Forest Guardian,LINKED
pkm-aquapolis-124-147-80a3682b0a,Aquapolis,Grass Cube 01,124/147,85868,Grass Cube 01,LINKED
pkm-aquapolis-125-147-bdf473e3ee,Aquapolis,Healing Berry,125/147,86040,Healing Berry,LINKED
pkm-aquapolis-126-147-8be8d24bff,Aquapolis,Juggler,126/147,86360,Juggler,LINKED
pkm-aquapolis-127-147-6f9a6013bd,Aquapolis,Lightning Cube 01,127/147,86754,Lightning Cube 01,LINKED
pkm-aquapolis-128-147-1f7b4b204c,Aquapolis,Memory Berry,128/147,87307,Memory Berry,LINKED
pkm-aquapolis-129-147-a0ded6ef8a,Aquapolis,Metal Cube 01,129/147,87348,Metal Cube 01,LINKED
pkm-aquapolis-130-147-8472895e88,Aquapolis,Pokémon Fan Club,130/147,88225,Pokemon Fan Club,SKIP_NAME_MISMATCH
pkm-aquapolis-131-147-6b515fecac,Aquapolis,Pokémon Park,131/147,88230,Pokemon Park,SKIP_NAME_MISMATCH
pkm-aquapolis-132-147-04fe210583,Aquapolis,Psychic Cube 01,132/147,88412,Psychic Cube 01,LINKED
pkm-aquapolis-133-147-a408ebcc00,Aquapolis,Seer,133/147,89056,Seer,LINKED
pkm-aquapolis-134-147-dc72326630,Aquapolis,Super Energy Removal 2,134/147,89627,Super Energy Removal 2,LINKED
pkm-aquapolis-135-147-8571e25682,Aquapolis,Time Shard,135/147,89919,Time Shard,LINKED
pkm-aquapolis-136-147-fce1c0ac5b,Aquapolis,Town Volunteers,136/147,90006,Town Volunteers,LINKED
pkm-aquapolis-137-147-9fd172e943,Aquapolis,Traveling Salesman,137/147,90030,Traveling Salesman,LINKED
pkm-aquapolis-138-147-4a6279780e,Aquapolis,Undersea Ruins,138/147,90158,Undersea Ruins,LINKED
pkm-aquapolis-139-147-f2d1522f02,Aquapolis,Power Plant,139/147,88354,Power Plant,LINKED
pkm-aquapolis-140-147-d302f82b28,Aquapolis,Water Cube 01,140/147,90500,Water Cube 01,LINKED
pkm-aquapolis-141-147-2cc0b662b0,Aquapolis,Weakness Guard,141/147,90530,Weakness Guard,LINKED
pkm-aquapolis-142-147-2f47b7cb84,Aquapolis,Darkness Energy,142/147,84696,Darkness Energy,LINKED
pkm-aquapolis-143-147-3edc78be6a,Aquapolis,Metal Energy,143/147,87369,Metal Energy,LINKED
pkm-aquapolis-144-147-519e25e27e,Aquapolis,Rainbow Energy,144/147,88552,Rainbow Energy,LINKED
pkm-aquapolis-145-147-8615d728d6,Aquapolis,Boost Energy,145/147,83937,Boost Energy,LINKED
pkm-aquapolis-146-147-90c7eb2e08,Aquapolis,Crystal Energy,146/147,84518,Crystal Energy,LINKED
pkm-aquapolis-147-147-2eed7d790d,Aquapolis,Warp Energy,147/147,90472,Warp Energy,LINKED
pkm-aquapolis-148-147-c899bd77e6,Aquapolis,Kingdra,148/147,86444,Kingdra (148),LINKED
pkm-aquapolis-149-147-f3314bca4b,Aquapolis,Lugia,149/147,86905,Lugia,LINKED
pkm-aquapolis-150-147-7a26a864b6,Aquapolis,Nidoking,150/147,87695,Nidoking (150),LINKED
pkm-skyridge-1-144-975d4e718a,Skyridge,Aerodactyl,1/144,83465,Aerodactyl,LINKED
pkm-skyridge-2-144-fe3a8f5e4d,Skyridge,Alakazam,2/144,83499,Alakazam (2),LINKED
pkm-skyridge-3-144-3409511f44,Skyridge,Arcanine,3/144,83577,Arcanine (3),LINKED
pkm-skyridge-4-144-7b61e04ce3,Skyridge,Articuno,4/144,83645,Articuno (4),LINKED
pkm-skyridge-5-144-73f2c492bd,Skyridge,Beedrill,5/144,83765,Beedrill (5),LINKED
pkm-skyridge-6-144-f1fafb00e6,Skyridge,Crobat,6/144,84484,Crobat (6),LINKED
pkm-skyridge-7-144-1c377b030a,Skyridge,Dewgong,7/144,84786,Dewgong (7),LINKED
pkm-skyridge-8-144-c05f21fe54,Skyridge,Flareon,8/144,85491,Flareon (8),LINKED
pkm-skyridge-9-144-36f406ae67,Skyridge,Forretress,9/144,85544,Forretress (9),LINKED
pkm-skyridge-10-144-08bb9da8d8,Skyridge,Gengar,10/144,85669,Gengar (10),LINKED
pkm-skyridge-11-144-05b872a69f,Skyridge,Gyarados,11/144,85988,Gyarados (11),LINKED
pkm-skyridge-12-144-7db00c0582,Skyridge,Houndoom,12/144,86201,Houndoom (12),LINKED
pkm-skyridge-13-144-89a5f09c34,Skyridge,Jolteon,13/144,86338,Jolteon (13),LINKED
pkm-skyridge-14-144-6a59dcb789,Skyridge,Kabutops,14/144,86392,Kabutops (14),LINKED
pkm-skyridge-15-144-876f9ba7d1,Skyridge,Ledian,15/144,86691,Ledian (15),LINKED
pkm-skyridge-16-144-d7fea16773,Skyridge,Machamp,16/144,86959,Machamp (16),LINKED
pkm-skyridge-17-144-95c7ab99ea,Skyridge,Magcargo,17/144,87009,Magcargo (17),LINKED
pkm-skyridge-18-144-037f874a90,Skyridge,Magcargo,18/144,87011,Magcargo (18),LINKED
pkm-skyridge-19-144-9222d6564d,Skyridge,Magneton,19/144,87089,Magneton (19),LINKED
pkm-skyridge-20-144-b318051326,Skyridge,Magneton,20/144,87090,Magneton (20),LINKED
pkm-skyridge-21-144-634f47a1b2,Skyridge,Moltres,21/144,87558,Moltres,LINKED
pkm-skyridge-22-144-1400c2ceee,Skyridge,Nidoqueen,22/144,87704,Nidoqueen (22),LINKED
pkm-skyridge-23-144-e18dbe3360,Skyridge,Omastar,23/144,87864,Omastar,LINKED
pkm-skyridge-24-144-beb6ccbaea,Skyridge,Piloswine,24/144,88113,Piloswine (24),LINKED
pkm-skyridge-25-144-0b3ac26500,Skyridge,Politoed,25/144,88248,Politoed (25),LINKED
pkm-skyridge-26-144-ef27c4dd6a,Skyridge,Poliwrath,26/144,88273,Poliwrath (26),LINKED
pkm-skyridge-27-144-798380b2c4,Skyridge,Raichu,27/144,88503,Raichu (27),LINKED
pkm-skyridge-28-144-f164bf6400,Skyridge,Raikou,28/144,88532,Raikou,LINKED
pkm-skyridge-29-144-3d34f9a5d0,Skyridge,Rhydon,29/144,88729,Rhydon (29),LINKED
pkm-skyridge-30-144-ad4447a414,Skyridge,Starmie,30/144,89529,Starmie (30),LINKED
pkm-skyridge-31-144-155831ce5a,Skyridge,Steelix,31/144,89559,Steelix (31),LINKED
pkm-skyridge-32-144-872ae19f24,Skyridge,Umbreon,32/144,90141,Umbreon (32),LINKED
pkm-skyridge-33-144-b2e490c3f9,Skyridge,Vaporeon,33/144,90281,Vaporeon,LINKED
pkm-skyridge-34-144-bc2680b05d,Skyridge,Wigglytuff,34/144,90595,Wigglytuff,LINKED
pkm-skyridge-35-144-ced63d5256,Skyridge,Xatu,35/144,90659,Xatu (35),LINKED
pkm-skyridge-36-144-24367fdd6c,Skyridge,Electrode,36/144,85152,Electrode,LINKED
pkm-skyridge-37-144-a1ec495cd4,Skyridge,Kabuto,37/144,86379,Kabuto,LINKED
pkm-skyridge-38-144-1b6c933e1f,Skyridge,Machoke,38/144,86975,Machoke,LINKED
pkm-skyridge-39-144-f31eb14393,Skyridge,Misdreavus,39/144,87502,Misdreavus,LINKED
pkm-skyridge-40-144-54ec0b06e8,Skyridge,Noctowl,40/144,87790,Noctowl,LINKED
pkm-skyridge-41-144-83f7d7913a,Skyridge,Omanyte,41/144,87853,Omanyte,LINKED
pkm-skyridge-42-144-621c203ab5,Skyridge,Persian,42/144,87982,Persian,LINKED
pkm-skyridge-43-144-3d36b522f4,Skyridge,Piloswine,43/144,88115,Piloswine (43),LINKED
pkm-skyridge-44-144-5ad49529b6,Skyridge,Starmie,44/144,89530,Starmie (44),LINKED
pkm-skyridge-45-144-ae982e54ce,Skyridge,Wobbuffet,45/144,90615,Wobbuffet,LINKED
pkm-skyridge-46-144-085d040e94,Skyridge,Abra,46/144,83444,Abra,LINKED
pkm-skyridge-47-144-415796e97f,Skyridge,Buried Fossil,47/144,84048,Buried Fossil,LINKED
pkm-skyridge-48-144-a6aaec366d,Skyridge,Cleffa,48/144,84364,Cleffa,LINKED
pkm-skyridge-49-144-3d956552e9,Skyridge,Delibird,49/144,84746,Delibird,LINKED
pkm-skyridge-50-144-934a54b315,Skyridge,Diglett,50/144,84818,Diglett,LINKED
pkm-skyridge-51-144-fbe5b86694,Skyridge,Ditto,51/144,84830,Ditto,LINKED
pkm-skyridge-52-144-d0751337f9,Skyridge,Dugtrio,52/144,84999,Dugtrio,LINKED
pkm-skyridge-53-144-230aacce88,Skyridge,Dunsparce,53/144,85006,Dunsparce,LINKED
pkm-skyridge-54-144-e9d3797ae2,Skyridge,Eevee,54/144,85077,Eevee,LINKED
pkm-skyridge-55-144-c43d778210,Skyridge,Farfetch'd,55/144,85383,Farfetch'd,LINKED
pkm-skyridge-56-144-09c1bbc334,Skyridge,Forretress,56/144,85546,Forretress (56),LINKED
pkm-skyridge-57-144-391de2cdf5,Skyridge,Gastly,57/144,85646,Gastly,LINKED
pkm-skyridge-58-144-d019440e09,Skyridge,Girafarig,58/144,85727,Girafarig,LINKED
pkm-skyridge-59-144-d05971d47c,Skyridge,Gligar,59/144,85763,Gligar,LINKED
pkm-skyridge-60-144-9a5aa7ba33,Skyridge,Golbat,60/144,85792,Golbat,LINKED
pkm-skyridge-61-144-0e5cee6c77,Skyridge,Granbull,61/144,85862,Granbull,LINKED
pkm-skyridge-62-144-3737c868a8,Skyridge,Growlithe,62/144,85950,Growlithe,LINKED
pkm-skyridge-63-144-0a9ba71f5c,Skyridge,Haunter,63/144,86023,Haunter,LINKED
pkm-skyridge-64-144-e44f7b70ba,Skyridge,Heracross,64/144,86061,Heracross,LINKED
pkm-skyridge-65-144-e70d22c9d8,Skyridge,Hoothoot,65/144,86170,Hoothoot,LINKED
pkm-skyridge-66-144-90bfd9956c,Skyridge,Houndour,66/144,86220,Houndour,LINKED
pkm-skyridge-67-144-617490a771,Skyridge,Igglybuff,67/144,86258,Igglybuff,LINKED
pkm-skyridge-68-144-aa6a9af742,Skyridge,Jigglypuff,68/144,86313,Jigglypuff,LINKED
pkm-skyridge-69-144-e24ed6e005,Skyridge,Kadabra,69/144,86405,Kadabra,LINKED
pkm-skyridge-70-144-be41fb6faa,Skyridge,Kakuna,70/144,86410,Kakuna,LINKED
pkm-skyridge-71-144-ec73383f62,Skyridge,Lapras,71/144,86616,Lapras,LINKED
pkm-skyridge-72-144-24374a23ea,Skyridge,Ledyba,72/144,86701,Ledyba (72),LINKED
pkm-skyridge-73-144-8349bdf545,Skyridge,Ledyba,73/144,86702,Ledyba (73),LINKED
pkm-skyridge-74-144-a6749bfe07,Skyridge,Machop,74/144,86989,Machop,LINKED
pkm-skyridge-75-144-2dd828bba1,Skyridge,Magikarp,75/144,87023,Magikarp,LINKED
pkm-skyridge-76-144-a8f7e7e290,Skyridge,Magnemite,76/144,87069,Magnemite,LINKED
pkm-skyridge-78-144-450dfcc971,Skyridge,Meowth,78/144,87314,Meowth,LINKED
pkm-skyridge-79-144-5361a89318,Skyridge,Murkrow,79/144,87649,Murkrow,LINKED
pkm-skyridge-80-144-f8854cb7ee,Skyridge,Natu,80/144,87683,Natu,LINKED
pkm-skyridge-81-144-1d320b8e4f,Skyridge,Nidoran ♀,81/144,87714,Nidoran F (81),SKIP_NAME_MISMATCH
pkm-skyridge-82-144-38a718d80a,Skyridge,Nidoran ♀,82/144,87716,Nidoran F (82),SKIP_NAME_MISMATCH
pkm-skyridge-83-144-134592df67,Skyridge,Nidorina,83/144,87734,Nidorina,LINKED
pkm-skyridge-84-144-9f41dfa8ba,Skyridge,Pikachu,84/144,88074,Pikachu,LINKED
pkm-skyridge-85-144-ce5cbebd23,Skyridge,Pineco,85/144,88124,Pineco (85),LINKED
pkm-skyridge-86-144-708c054e60,Skyridge,Pineco,86/144,88125,Pineco (86),LINKED
pkm-skyridge-87-144-95578f0587,Skyridge,Poliwag,87/144,88255,Poliwag,LINKED
pkm-skyridge-88-144-5ea2d6f168,Skyridge,Poliwhirl,88/144,88263,Poliwhirl,LINKED
pkm-skyridge-89-144-b957ce2db2,Skyridge,Raticate,89/144,88602,Raticate,LINKED
pkm-skyridge-90-144-f1956e4cb0,Skyridge,Rattata,90/144,88613,Rattata,LINKED
pkm-skyridge-91-144-6e77b6f971,Skyridge,Rhyhorn,91/144,88739,Rhyhorn,LINKED
pkm-skyridge-92-144-63ad5ddaa5,Skyridge,Sandshrew,92/144,88921,Sandshrew,LINKED
pkm-skyridge-93-144-8727cb993a,Skyridge,Sandslash,93/144,88931,Sandslash,LINKED
pkm-skyridge-94-144-9f65f24033,Skyridge,Seel,94/144,89050,Seel (94),LINKED
pkm-skyridge-95-144-3b67d94d24,Skyridge,Seel,95/144,89051,Seel (95),LINKED
pkm-skyridge-96-144-bd3c981e7f,Skyridge,Shuckle,96/144,89189,Shuckle,LINKED
pkm-skyridge-97-144-3a3390be35,Skyridge,Skarmory,97/144,89236,Skarmory,LINKED
pkm-skyridge-98-144-e43fb51c60,Skyridge,Slugma,98/144,89338,Slugma (98),LINKED
pkm-skyridge-99-144-4b6a4f1732,Skyridge,Slugma,99/144,89339,Slugma (99),LINKED
pkm-skyridge-100-144-4fdfdd92dc,Skyridge,Snorlax,100/144,89387,Snorlax,LINKED
pkm-skyridge-101-144-644dbee1c6,Skyridge,Snubbull,101/144,89413,Snubbull,LINKED
pkm-skyridge-102-144-8ca63613fd,Skyridge,Stantler,102/144,89502,Stantler,LINKED
pkm-skyridge-103-144-9862521974,Skyridge,Staryu,103/144,89544,Staryu (103),LINKED
pkm-skyridge-104-144-678bcdfb82,Skyridge,Staryu,104/144,89545,Staryu (104),LINKED
pkm-skyridge-105-144-4a4617cedf,Skyridge,Sunflora,105/144,89613,Sunflora,LINKED
pkm-skyridge-106-144-79c58983b6,Skyridge,Sunkern,106/144,89619,Sunkern,LINKED
pkm-skyridge-107-144-ba9c8def65,Skyridge,Swinub,107/144,89700,Swinub (107),LINKED
pkm-skyridge-108-144-1274f5d9b2,Skyridge,Swinub,108/144,89701,Swinub (108),LINKED
pkm-skyridge-109-144-3d77166cba,Skyridge,Teddiursa,109/144,89856,Teddiursa,LINKED
pkm-skyridge-110-144-e91ec5edb5,Skyridge,Ursaring,110/144,90251,Ursaring,LINKED
pkm-skyridge-111-144-d0ceb2ff5f,Skyridge,Venomoth,111/144,90300,Venomoth,LINKED
pkm-skyridge-112-144-367a90c0fe,Skyridge,Venonat,112/144,90306,Venonat,LINKED
pkm-skyridge-113-144-9830d206e1,Skyridge,Voltorb,113/144,90411,Voltorb,LINKED
pkm-skyridge-114-144-bd38c26c43,Skyridge,Weedle,114/144,90540,Weedle (114),LINKED
pkm-skyridge-115-144-0338e4faf2,Skyridge,Weedle,115/144,90541,Weedle (115),LINKED
pkm-skyridge-116-144-f8f09dbf18,Skyridge,Yanma,116/144,90682,Yanma,LINKED
pkm-skyridge-117-144-0915c44fc8,Skyridge,Zubat,117/144,90768,Zubat (117),LINKED
pkm-skyridge-118-144-01f6c13c62,Skyridge,Zubat,118/144,90769,Zubat (118),LINKED
pkm-skyridge-119-144-a0fc84fe3d,Skyridge,Ancient Ruins,119/144,83552,Ancient Ruins,LINKED
pkm-skyridge-120-144-aa5f86438c,Skyridge,Relic Hunter,120/144,88683,Relic Hunter,LINKED
pkm-skyridge-121-144-c595e2a04d,Skyridge,Apricorn Maker,121/144,83564,Apricorn Maker,LINKED
pkm-skyridge-122-144-797c09108f,Skyridge,Crystal Shard,122/144,84519,Crystal Shard,LINKED
pkm-skyridge-123-144-a359d12684,Skyridge,Desert Shaman,123/144,84782,Desert Shaman,LINKED
pkm-skyridge-124-144-4461944c4e,Skyridge,Fast Ball,124/144,85391,Fast Ball,LINKED
pkm-skyridge-125-144-8600894714,Skyridge,Fisherman,125/144,85471,Fisherman,LINKED
pkm-skyridge-126-144-3ff04ab67c,Skyridge,Friend Ball,126/144,85562,Friend Ball,LINKED
pkm-skyridge-127-144-64e8b23012,Skyridge,Hyper Potion,127/144,86246,Hyper Potion,LINKED
