row,title,card_name,set,number,current_price,query,status,accepted_count,rejected_count,last_sale,last3_avg,median,confidence,reason,candidate_title,candidate_price,reject_reason,card_name_expected,normalized_card_name,normalized_candidate_title,name_match_score,matched_name_tokens,missing_name_tokens,card_number_expected,card_number_found,card_number_match,set_expected,set_match_score,excluded_terms_found,final_rejection_reason,rejection_details
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Brett Favre 2009 Panini 9/50 Immortals *Glue On Back,30,card name mismatch,Usopp,usopp,brett favre 2009 panini 9 50 immortals glue on back,0,,usopp,OP15-024,favre 2009; anini 9,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""favre 2009; anini 9"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Clarabelle Light on Her Hooves 84/204 Legendary Disney Lorcana Shimmering Skies,4.5,card name mismatch,Usopp,usopp,clarabelle light on her hooves 84 204 legendary disney lorcana shimmering skies,0,,usopp,OP15-024,ooves 84,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""ooves 84"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Borsalino SR EB04-058 One Piece Card Game English Adventure Kami\'s Island OP15,31.03,card name mismatch,Usopp,usopp,borsalino sr eb04 058 one piece card game english adventure kami s island op15,0,,usopp,OP15-024,eb04; op15,no,Adventure on Kami's Island,80,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""eb04; op15"". Set ""Adventure on Kami's Island"" title-token score: 80. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Usopp (Official Playmat -Limited Edition Vol. 3-) OP10-042 One Piece read des.,132.18,card number mismatch,Usopp,usopp,usopp official playmat limited edition vol 3 op10 042 one piece read des,100,usopp,,OP15-024,op10,no,Adventure on Kami's Island,0,,card number mismatch,"Expected ""Usopp""; matched token(s): usopp; missing token(s): none; name score 100 meets threshold 90. Expected card number ""OP15-024""; found ""op10"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card number mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,One Piece Carrying On His Will Op-13 Sleeved Booster 77x ✨ -Display Not Included,1500,excluded lot/pack/playset/booster/deck/sealed term,Usopp,usopp,one piece carrying on his will op 13 sleeved booster 77x display not included,0,,usopp,OP15-024,op-13; oster 77,no,Adventure on Kami's Island,20,booster,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""op-13; oster 77"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: booster. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,2022 Topps Archives JOSE CANSECO #72DB-JC - 1990 Debut Purple On Card Auto49/150,10,card name mismatch,Usopp,usopp,2022 topps archives jose canseco 72db jc 1990 debut purple on card auto49 150,0,,usopp,OP15-024,jc - 1990; auto49,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""jc - 1990; auto49"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Tony Tony.Chopper R (4x) (OP15-085) Adventure on Kami\'s Island ENG NM [#178],6.19,excluded term: 4x,Usopp,usopp,tony tony chopper r 4x op15 085 adventure on kami s island eng nm 178,0,,usopp,OP15-024,op15,no,Adventure on Kami's Island,100,4x,excluded term: 4x,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""op15"". Set ""Adventure on Kami's Island"" title-token score: 100. Excluded term(s) found: 4x. Final rejection reason: excluded term: 4x."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Monkey.D.Luffy (024) (Parallel) OP01-024 Romance Dawn Foil,724.99,card name mismatch,Usopp,usopp,monkey d luffy 024 parallel op01 024 romance dawn foil,0,,usopp,OP15-024,op01,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""op01"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Jewelry Bonney OP13-108 SR One Piece Carrying on His Will [OP-13] NM/M JAP,1.97,card name mismatch,Usopp,usopp,jewelry bonney op13 108 sr one piece carrying on his will op 13 nm m jap,0,,usopp,OP15-024,op13; op-13,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""op13; op-13"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Lot of 5 sealed One Piece TCG Carrying on His Will booster packs ENGLISH ,74.99,excluded lot/pack/playset/booster/deck/sealed term,Usopp,usopp,lot of 5 sealed one piece tcg carrying on his will booster packs english,0,,usopp,OP15-024,of 5,no,Adventure on Kami's Island,20,booster; lot; sealed,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""of 5"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: booster, lot, sealed. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,"1989 Upper Deck Ken Griffey Jr. Star Rookie RC #1 – PSA 8, small scuff on slab",149.31,excluded graded term,Usopp,usopp,1989 upper deck ken griffey jr star rookie rc 1 psa 8 small scuff on slab,0,,usopp,OP15-024,psa 8,no,Adventure on Kami's Island,20,deck; psa; slab,excluded graded term,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""psa 8"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: deck, psa, slab. Final rejection reason: excluded graded term."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,2013 Panini Crusade Peja Stojakovic Red Ink On Card Auto #4/5 PSA 9 MINT POP 1,79.99,excluded graded term,Usopp,usopp,2013 panini crusade peja stojakovic red ink on card auto 4 5 psa 9 mint pop 1,0,,usopp,OP15-024,4/5; psa 9; pop 1,no,Adventure on Kami's Island,20,psa,excluded graded term,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""4/5; psa 9; pop 1"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: psa. Final rejection reason: excluded graded term."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Topps Chrome 2026 UFC Dustin Poirier Auto On Card Gold Refractor /50,70,card name mismatch,Usopp,usopp,topps chrome 2026 ufc dustin poirier auto on card gold refractor 50,0,,usopp,OP15-024,hrome 2026,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""hrome 2026"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Bob Griese 1968 Topps #196 On Card Autograph BGS Authentic Auto Miami Dolphins,127.49,excluded graded term,Usopp,usopp,bob griese 1968 topps 196 on card autograph bgs authentic auto miami dolphins,0,,usopp,OP15-024,riese 1968,no,Adventure on Kami's Island,20,bgs,excluded graded term,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""riese 1968"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: bgs. Final rejection reason: excluded graded term."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Bryce Meccage AUTO Red /99 On Card 2024 PANINI PROSPECT FUTURE LEGENDS Brewers ,0.7,card name mismatch,Usopp,usopp,bryce meccage auto red 99 on card 2024 panini prospect future legends brewers,0,,usopp,OP15-024,card 2024,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""card 2024"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,2025 League of Legends TCG Riftbound Flash Common OGS-011/024 Chinese Card NM,28.96,card name mismatch,Usopp,usopp,2025 league of legends tcg riftbound flash common ogs 011 024 chinese card nm,0,,usopp,OP15-024,ogs-011,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""ogs-011"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Joey Votto 2026 Topps Series 1 1991 On Card Auto Orange /25 #91A-JVO Reds,199.99,card name mismatch,Usopp,usopp,joey votto 2026 topps series 1 1991 on card auto orange 25 91a jvo reds,0,,usopp,OP15-024,votto 2026; eries 1,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""votto 2026; eries 1"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,2019 Topps WWE Smackdown Matt Hardy On Card Auto Autograph,10,card name mismatch,Usopp,usopp,2019 topps wwe smackdown matt hardy on card auto autograph,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,One Piece PRB02 Vol 2 Come On!! We\'ll Fight You!! OP09-020 R Manga Event Alt Art,241.35,card name mismatch,Usopp,usopp,one piece prb02 vol 2 come on we ll fight you op09 020 r manga event alt art,0,,usopp,OP15-024,prb02; vol 2; op09,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""prb02; vol 2; op09"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Futera Premier League 2026 Dietmar Hamann Liverpool On Card Autograph  /4,32.17,card name mismatch,Usopp,usopp,futera premier league 2026 dietmar hamann liverpool on card autograph 4,0,,usopp,OP15-024,eague 2026,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""eague 2026"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,2026 Bowman Chrome 1st Kendry Chourio On-Card Autograph Auto Firefactor 3/3,2200,card name mismatch,Usopp,usopp,2026 bowman chrome 1st kendry chourio on card autograph auto firefactor 3 3,0,,usopp,OP15-024,hrome 1; actor 3,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""hrome 1; actor 3"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,One Piece Card Game - Rebecca (OP15-053) (Alternate Art) ,37.27,card name mismatch,Usopp,usopp,one piece card game rebecca op15 053 alternate art,0,,usopp,OP15-024,op15,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""op15"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,2004 SP Authentic Jennifer Rosales RC On-Card Auto #/1500 #103 A,10.19,card name mismatch,Usopp,usopp,2004 sp authentic jennifer rosales rc on card auto 1500 103 a,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,2004 SP Authentic Jennifer Rosales RC On-Card Auto #/1500 #103 I,10.19,card name mismatch,Usopp,usopp,2004 sp authentic jennifer rosales rc on card auto 1500 103 i,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
1,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,2004 SP Authentic Jennifer Rosales RC On-Card Auto #/1500 #103 F,10.19,card name mismatch,Usopp,usopp,2004 sp authentic jennifer rosales rc on card auto 1500 103 f,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
